徐汇,植物园,园南二村,2室1厅,54平,高区/6层,3800,http://sh.lianjia.com/zufang/shz4107131.html
徐汇,康健,花苑茶花园,2室1厅,59平,高区/6层,6000,http://sh.lianjia.com/zufang/shz4122146.html
徐汇,上海南站,罗城小区,2室1厅,69平,低区/6层,5500,http://sh.lianjia.com/zufang/shz4121094.html
徐汇,植物园,东泉小区,2室1厅,58平,低区/6层,4700,http://sh.lianjia.com/zufang/shz4120735.html
徐汇,徐家汇,天平小区,2室1厅,62平,低区/18层,8000,http://sh.lianjia.com/zufang/shz4119323.html
徐汇,建国西路,岳阳大楼,2室1厅,62平,中区/14层,11000,http://sh.lianjia.com/zufang/shz4117249.html
徐汇,徐家汇,凯旋一村,2室0厅,50平,高区/6层,5800,http://sh.lianjia.com/zufang/shz4115018.html
徐汇,上海南站,金牛苑,2室1厅,62平,低区/6层,6800,http://sh.lianjia.com/zufang/shz4114267.html
徐汇,田林,田林四村,2室1厅,60平,低区/6层,4800,http://sh.lianjia.com/zufang/shz4112922.html
徐汇,植物园,东泉小区,2室1厅,59平,高区/6层,4800,http://sh.lianjia.com/zufang/shz4111837.html
徐汇,徐家汇,乐山六七村,2室1厅,51平,高区/7层,6060,http://sh.lianjia.com/zufang/shz4110675.html
徐汇,徐家汇,斜土路2200弄,2室0厅,50平,低区/6层,6000,http://sh.lianjia.com/zufang/shz4110363.html
徐汇,康健,康宁坊,2室1厅,61平,高区/6层,5500,http://sh.lianjia.com/zufang/shz4110276.html
徐汇,龙华,协昌小区,2室1厅,67平,高区/24层,6800,http://sh.lianjia.com/zufang/shz4108062.html
徐汇,徐家汇,裕德路66弄,2室1厅,52平,中区/7层,6500,http://sh.lianjia.com/zufang/shz4104544.html
徐汇,建国西路,岳阳大楼,2室1厅,62平,高区/14层,14000,http://sh.lianjia.com/zufang/shz4100770.html
徐汇,斜土路,日晖二村,2室0厅,50平,高区/5层,5500,http://sh.lianjia.com/zufang/shz4071823.html
徐汇,上海南站,楼园小区,2室1厅,67平,高区/6层,5200,http://sh.lianjia.com/zufang/shz4102573.html
徐汇,植物园,园南三村,2室1厅,61平,中区/6层,4300,http://sh.lianjia.com/zufang/shz4099453.html
徐汇,上海南站,汇成五村,2室0厅,52平,高区/6层,4600,http://sh.lianjia.com/zufang/shz4084298.html
徐汇,上海南站,汇成五村,2室1厅,63平,高区/6层,5000,http://sh.lianjia.com/zufang/shz4083829.html
徐汇,上海南站,汇成一村,2室0厅,51平,中区/6层,4600,http://sh.lianjia.com/zufang/shz4069534.html
徐汇,漕河泾,欣嘉苑,2室1厅,52平,高区/6层,6000,http://sh.lianjia.com/zufang/shz4068902.html
徐汇,植物园,园南二村,2室1厅,58平,高区/6层,4000,http://sh.lianjia.com/zufang/shz4057742.html
徐汇,长桥,长桥六村,2室1厅,57平,高区/6层,3600,http://sh.lianjia.com/zufang/shz3997095.html
徐汇,华泾,华发小区,2室1厅,64平,中区/6层,4000,http://sh.lianjia.com/zufang/shz3719992.html
徐汇,建国西路,永嘉路484号,2室1厅,63平,高区/6层,8900,http://sh.lianjia.com/zufang/shz4111308.html
徐汇,康健,樱花园（徐汇）,2室1厅,56平,低区/6层,5300,http://sh.lianjia.com/zufang/shz4088750.html
徐汇,衡山路,兴国路271弄,2室1厅,53平,中区/6层,7660,http://sh.lianjia.com/zufang/shz4084212.html
徐汇,上海南站,罗城小区,2室1厅,70平,中区/6层,5600,http://sh.lianjia.com/zufang/shz4081901.html
徐汇,衡山路,康平路95号,2室1厅,60平,高区/6层,8600,http://sh.lianjia.com/zufang/shz4078172.html
徐汇,徐家汇,双峰路8弄,2室1厅,51平,中区/6层,6090,http://sh.lianjia.com/zufang/shz4066336.html
徐汇,徐家汇,科汇公寓,2室1厅,61平,低区/18层,8800,http://sh.lianjia.com/zufang/shz4065358.html
徐汇,万体馆,天钥新村,2室1厅,50平,高区/6层,6060,http://sh.lianjia.com/zufang/shz4051789.html
徐汇,龙华,三江小区,2室1厅,54平,高区/6层,5000,http://sh.lianjia.com/zufang/shz4038861.html
徐汇,徐家汇,振兴小区（徐汇）,2室1厅,60平,中区/5层,7800,http://sh.lianjia.com/zufang/shz4035834.html
徐汇,龙华,机场新村（龙华）,2室1厅,50平,中区/5层,4200,http://sh.lianjia.com/zufang/shz4026394.html
徐汇,龙华,宛龙小区,2室1厅,53平,中区/5层,6800,http://sh.lianjia.com/zufang/shz4007777.html
徐汇,徐家汇,王家堂小区,2室1厅,56平,中区/6层,8000,http://sh.lianjia.com/zufang/shz3979142.html
徐汇,徐家汇,宜山路12弄,2室1厅,55平,高区/5层,6000,http://sh.lianjia.com/zufang/shz3959717.html
徐汇,康健,康强坊,2室1厅,54平,中区/4层,4600,http://sh.lianjia.com/zufang/shz3912855.html
徐汇,康健,花苑茶花园,2室1厅,58平,中区/6层,4500,http://sh.lianjia.com/zufang/shz3912589.html
徐汇,徐家汇,徐虹公寓,2室1厅,64平,中区/6层,8000,http://sh.lianjia.com/zufang/shz3741255.html
